var,state,year,value,industry_full,industry_code,industry_group
Construction services,base,2050,1007.2444,47. Construction services,47,Sector 5 - Construction ( E)
Wholesale trade services,base,2017,367.9214,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2018,379.4034,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2019,383.8534,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2020,390.5107,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2021,360.4173,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2022,370.751,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2023,379.3664,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2024,391.4669,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2025,404.5003,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2026,413.3017,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2027,420.6906,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2028,428.3766,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2029,436.1244,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2030,443.9105,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2031,451.7205,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2032,459.545,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2033,467.376,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2034,475.2067,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2035,483.0345,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2036,490.8583,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2037,498.6789,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2038,506.5063,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2039,514.3423,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2040,522.1879,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2041,530.0444,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2042,537.9139,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2043,545.7975,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2044,553.6971,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2045,561.6152,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2046,569.5542,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2047,577.517,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2048,585.5081,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2049,593.5323,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Wholesale trade services,base,2050,601.5939,48. Wholesale trade services,48,Sector 6 - Wholesale trade (F)
Retail trade services,base,2017,1407.1984,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2018,1456.2353,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2019,1485.1101,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2020,1498.2909,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2021,1391.6242,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2022,1436.7375,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2023,1462.6337,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2024,1494.8548,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2025,1544.3917,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2026,1577.0713,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2027,1604.5871,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2028,1633.34,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2029,1662.3779,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2030,1691.6184,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2031,1721.0007,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2032,1750.488,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2033,1780.0483,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2034,1809.6548,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2035,1839.2972,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2036,1868.9714,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2037,1898.6816,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2038,1928.4588,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2039,1958.31,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2040,1988.2397,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2041,2018.2534,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2042,2048.3588,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2043,2078.5609,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2044,2108.8669,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2045,2139.2868,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2046,2169.8293,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2047,2200.5059,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2048,2231.3331,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2049,2262.3284,49. Retail trade services,49,Sector 7 - Retail trade (G)
Retail trade services,base,2050,2293.5083,49. Retail trade services,49,Sector 7 - Retail trade (G)
Accommodation services,base,2017,123.6236,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2018,127.3894,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2019,130.1201,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2020,67.0584,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2021,88.6535,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2022,99.1629,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2023,115.8654,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2024,116.6286,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2025,119.9464,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2026,122.563,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2027,124.3659,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2028,126.2221,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2029,128.0389,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2030,129.8246,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2031,131.5853,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2032,133.326,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2033,135.0497,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2034,136.758,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2035,138.453,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2036,140.1365,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2037,141.8099,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2038,143.4772,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2039,145.1395,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2040,146.7974,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2041,148.4515,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2042,150.1023,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2043,151.7502,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2044,153.3954,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2045,155.0387,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2046,156.6803,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2047,158.321,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2048,159.9617,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2049,161.6035,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Accommodation services,base,2050,163.2473,50. Accommodation services,50,Sector 8 - Accommodation & food services (H)
Restaurant and food services,base,2017,720.0463,51. Restaurant and food services,51,Sector 8 - Accommodation & food services (H)
Restaurant and food services,base,2018,745.8719,51. Restaurant and food services,51,Sector 8 - Accommodation & food services (H)
Restaurant and food services,base,2019,760.3052,51. Restaurant and food services,51,Sector 8 - Accommodation & food services (H)
Restaurant and food services,base,2020,712.862,51. Restaurant and food services,51,Sector 8 - Accommodation & food services (H)
