var,state,year,value,occupation_full,occupation_code,occupation_group
Cleaners and Laundry Workers,zero,2043,47.9163,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2044,48.6981,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2044,48.6981,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2044,48.6981,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2044,48.6981,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2044,48.6981,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2044,48.6981,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2045,49.5018,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2045,49.5018,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2045,49.5018,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2045,49.5018,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2045,49.5018,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2045,49.5018,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2046,50.3279,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2046,50.3279,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2046,50.3279,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2046,50.3279,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2046,50.3279,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2046,50.3279,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2047,51.1798,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2047,51.1798,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2047,51.1798,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2047,51.1798,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2047,51.1798,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2047,51.1798,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2048,52.06,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2048,52.06,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2048,52.06,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2048,52.06,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2048,52.06,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2048,52.06,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2049,52.9716,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2049,52.9716,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2049,52.9716,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2049,52.9716,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2049,52.9716,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2049,52.9716,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2050,53.9181,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2050,53.9181,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2050,53.9181,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2050,53.9181,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2050,53.9181,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Cleaners and Laundry Workers,zero,2050,53.9181,O811 Cleaners and Laundry Workers,O811,O8 LABOURERS
Construction and Mining Labourers,zero,2020,23.3602,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2020,23.3602,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2020,23.3602,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2020,23.3602,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2020,23.3602,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2020,23.3602,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2020,23.3602,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2020,23.3602,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2021,21.2219,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2021,21.2219,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2021,21.2219,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2021,21.2219,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2021,21.2219,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2021,21.2219,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2021,21.2219,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2021,21.2219,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2022,20.5131,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2022,20.5131,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2022,20.5131,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2022,20.5131,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2022,20.5131,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2022,20.5131,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2022,20.5131,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2022,20.5131,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2023,21.1825,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2023,21.1825,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2023,21.1825,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2023,21.1825,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2023,21.1825,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2023,21.1825,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2023,21.1825,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2023,21.1825,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2024,21.5882,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2024,21.5882,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2024,21.5882,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2024,21.5882,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2024,21.5882,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2024,21.5882,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2024,21.5882,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2024,21.5882,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2025,23.0604,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2025,23.0604,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2025,23.0604,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2025,23.0604,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2025,23.0604,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2025,23.0604,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2025,23.0604,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2025,23.0604,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2026,22.7091,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2026,22.7091,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2026,22.7091,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2026,22.7091,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2026,22.7091,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2026,22.7091,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2026,22.7091,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2026,22.7091,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2027,23.1689,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2027,23.1689,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2027,23.1689,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2027,23.1689,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2027,23.1689,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2027,23.1689,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2027,23.1689,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2027,23.1689,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2028,23.5145,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2028,23.5145,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2028,23.5145,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2028,23.5145,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2028,23.5145,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2028,23.5145,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2028,23.5145,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2028,23.5145,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2029,23.8703,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2029,23.8703,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2029,23.8703,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2029,23.8703,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2029,23.8703,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2029,23.8703,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2029,23.8703,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2029,23.8703,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2030,24.2249,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2030,24.2249,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2030,24.2249,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2030,24.2249,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2030,24.2249,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2030,24.2249,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2030,24.2249,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2030,24.2249,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2031,24.5791,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2031,24.5791,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2031,24.5791,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2031,24.5791,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2031,24.5791,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2031,24.5791,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2031,24.5791,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2031,24.5791,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2032,24.9329,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2032,24.9329,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2032,24.9329,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2032,24.9329,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2032,24.9329,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2032,24.9329,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2032,24.9329,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2032,24.9329,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2033,25.2864,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2033,25.2864,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2033,25.2864,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2033,25.2864,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2033,25.2864,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2033,25.2864,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2033,25.2864,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2033,25.2864,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2034,25.6397,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2034,25.6397,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2034,25.6397,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2034,25.6397,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2034,25.6397,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2034,25.6397,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2034,25.6397,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2034,25.6397,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2035,25.9928,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2035,25.9928,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2035,25.9928,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2035,25.9928,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2035,25.9928,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2035,25.9928,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2035,25.9928,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2035,25.9928,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2036,26.3459,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2036,26.3459,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2036,26.3459,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2036,26.3459,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2036,26.3459,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2036,26.3459,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2036,26.3459,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2036,26.3459,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2037,26.6991,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2037,26.6991,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2037,26.6991,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2037,26.6991,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2037,26.6991,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2037,26.6991,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2037,26.6991,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2037,26.6991,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2038,27.0532,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2038,27.0532,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2038,27.0532,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2038,27.0532,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2038,27.0532,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2038,27.0532,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2038,27.0532,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2038,27.0532,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2039,27.4085,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2039,27.4085,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2039,27.4085,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2039,27.4085,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2039,27.4085,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2039,27.4085,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2039,27.4085,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2039,27.4085,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2040,27.7742,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2040,27.7742,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2040,27.7742,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2040,27.7742,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2040,27.7742,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2040,27.7742,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2040,27.7742,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2040,27.7742,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2041,28.1117,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2041,28.1117,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2041,28.1117,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2041,28.1117,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2041,28.1117,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2041,28.1117,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2041,28.1117,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2041,28.1117,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2042,28.4541,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2042,28.4541,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2042,28.4541,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2042,28.4541,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2042,28.4541,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2042,28.4541,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2042,28.4541,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2042,28.4541,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2043,28.7978,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2043,28.7978,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2043,28.7978,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2043,28.7978,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2043,28.7978,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2043,28.7978,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2043,28.7978,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2043,28.7978,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2044,29.1399,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2044,29.1399,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2044,29.1399,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2044,29.1399,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2044,29.1399,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2044,29.1399,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2044,29.1399,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2044,29.1399,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2045,29.4795,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2045,29.4795,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2045,29.4795,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2045,29.4795,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2045,29.4795,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2045,29.4795,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2045,29.4795,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2045,29.4795,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2046,29.8164,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2046,29.8164,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2046,29.8164,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2046,29.8164,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2046,29.8164,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2046,29.8164,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2046,29.8164,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2046,29.8164,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2047,30.1494,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2047,30.1494,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2047,30.1494,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2047,30.1494,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2047,30.1494,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2047,30.1494,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2047,30.1494,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2047,30.1494,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2048,30.478,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2048,30.478,O821 Construction and Mining Labourers,O821,O8 LABOURERS
Construction and Mining Labourers,zero,2048,30.478,O821 Construction and Mining Labourers,O821,O8 LABOURERS
