state,year,value,var,industry_group
zero,2026,102.501856,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2027,103.6768,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2027,103.2287628,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2028,105.3103,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2028,103.9507243,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2029,106.9393,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2029,104.6747681,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2030,108.5607,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2030,105.4002,Road passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2023,21.7825,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2023,21.7825,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2024,22.4043,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2024,21.78445665,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2025,22.4503,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2025,22.14761068,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2026,23.0142,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2026,22.38765236,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2027,23.4264,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2027,22.6330944,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2028,23.8414,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2028,22.86992718,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2029,24.2421,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2029,23.09916816,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2030,24.6303,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2030,23.3216,Rail freight transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2023,29.7577,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2023,29.7577,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2024,29.7322,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2024,31.03350091,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2025,30.8927,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2025,31.31010489,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2026,31.0914,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2026,31.6201202,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2027,31.3144,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2027,31.94631731,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2028,31.5504,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2028,32.28392317,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2029,31.7971,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2029,32.63293779,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2030,32.051,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
zero,2030,32.9908,Rail passenger transport,"Sector 9 - Transport, postal and warehousing (I)"
base,2023,71.4298,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2023,71.4298,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2024,70.4246,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2024,72.49769852,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2025,71.884,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2025,72.96719696,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2026,73.1672,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2026,73.4045014,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2027,74.389,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2027,73.83916751,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2028,75.6247,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2028,74.26868257,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2029,76.8626,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2029,74.70196669,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2030,78.0975,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2030,75.1388,Air transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2023,303.8136,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2023,303.8136,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2024,307.3967,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2024,300.972186,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2025,303.8876,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2025,304.9461754,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2026,309.1625,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2026,307.8150739,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2027,312.9956,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2027,310.7089734,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2028,316.8582,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2028,313.535569,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2029,320.6417,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2029,316.3220968,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2030,324.367,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
zero,2030,319.0847,Water and other transport services,"Sector 9 - Transport, postal and warehousing (I)"
base,2023,98.1532,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2023,98.1532,Communication services,Sector 10 - Information media & telecommunications (J)
base,2024,100.5719,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2024,102.5222013,Communication services,Sector 10 - Information media & telecommunications (J)
base,2025,104.753,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2025,105.1825834,Communication services,Sector 10 - Information media & telecommunications (J)
base,2026,107.1991,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2026,107.9164374,Communication services,Sector 10 - Information media & telecommunications (J)
base,2027,109.6928,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2027,110.6297362,Communication services,Sector 10 - Information media & telecommunications (J)
base,2028,112.1775,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2028,113.3536815,Communication services,Sector 10 - Information media & telecommunications (J)
base,2029,114.6798,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2029,116.0944928,Communication services,Sector 10 - Information media & telecommunications (J)
base,2030,117.199,Communication services,Sector 10 - Information media & telecommunications (J)
zero,2030,118.8586,Communication services,Sector 10 - Information media & telecommunications (J)
base,2023,207.8133,Banking services,Sector 11 - Financial & insurance services (K)
zero,2023,207.8133,Banking services,Sector 11 - Financial & insurance services (K)
base,2024,211.3003,Banking services,Sector 11 - Financial & insurance services (K)
zero,2024,215.2283553,Banking services,Sector 11 - Financial & insurance services (K)
base,2025,218.1535,Banking services,Sector 11 - Financial & insurance services (K)
zero,2025,219.5134167,Banking services,Sector 11 - Financial & insurance services (K)
base,2026,221.8998,Banking services,Sector 11 - Financial & insurance services (K)
zero,2026,224.0295128,Banking services,Sector 11 - Financial & insurance services (K)
base,2027,225.8294,Banking services,Sector 11 - Financial & insurance services (K)
zero,2027,228.5512543,Banking services,Sector 11 - Financial & insurance services (K)
base,2028,229.7916,Banking services,Sector 11 - Financial & insurance services (K)
zero,2028,233.1006902,Banking services,Sector 11 - Financial & insurance services (K)
base,2029,233.8082,Banking services,Sector 11 - Financial & insurance services (K)
zero,2029,237.6711098,Banking services,Sector 11 - Financial & insurance services (K)
base,2030,237.8632,Banking services,Sector 11 - Financial & insurance services (K)
zero,2030,242.2672,Banking services,Sector 11 - Financial & insurance services (K)
base,2023,87.7808,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2023,87.7808,Insurance services,Sector 11 - Financial & insurance services (K)
base,2024,89.3033,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2024,90.36943879,Insurance services,Sector 11 - Financial & insurance services (K)
base,2025,91.674,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2025,92.22957654,Insurance services,Sector 11 - Financial & insurance services (K)
base,2026,93.3109,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2026,94.15129564,Insurance services,Sector 11 - Financial & insurance services (K)
base,2027,94.9951,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2027,96.06179889,Insurance services,Sector 11 - Financial & insurance services (K)
base,2028,96.6811,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2028,97.96563611,Insurance services,Sector 11 - Financial & insurance services (K)
base,2029,98.3746,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2029,99.85973883,Insurance services,Sector 11 - Financial & insurance services (K)
base,2030,100.0694,Insurance services,Sector 11 - Financial & insurance services (K)
zero,2030,101.7458,Insurance services,Sector 11 - Financial & insurance services (K)
base,2023,116.3538,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2023,116.3538,Superannuation services,Sector 11 - Financial & insurance services (K)
base,2024,118.1774,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2024,124.348353,Superannuation services,Sector 11 - Financial & insurance services (K)
base,2025,125.7052,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2025,127.5924086,Superannuation services,Sector 11 - Financial & insurance services (K)
base,2026,128.4771,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2026,131.3227577,Superannuation services,Sector 11 - Financial & insurance services (K)
base,2027,131.6279,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2027,135.0037466,Superannuation services,Sector 11 - Financial & insurance services (K)
base,2028,134.7401,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2028,138.7051993,Superannuation services,Sector 11 - Financial & insurance services (K)
base,2029,137.8654,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2029,142.4168837,Superannuation services,Sector 11 - Financial & insurance services (K)
base,2030,140.9912,Superannuation services,Sector 11 - Financial & insurance services (K)
zero,2030,146.1388,Superannuation services,Sector 11 - Financial & insurance services (K)
base,2023,47.0973,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2023,47.0973,Non-real estate rental and hiring services,Sector 12 - Rental (L)
base,2024,48.2378,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2024,48.35659669,Non-real estate rental and hiring services,Sector 12 - Rental (L)
base,2025,49.4675,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2025,49.14055323,Non-real estate rental and hiring services,Sector 12 - Rental (L)
base,2026,50.3083,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2026,49.94339681,Non-real estate rental and hiring services,Sector 12 - Rental (L)
base,2027,51.1703,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2027,50.73138003,Non-real estate rental and hiring services,Sector 12 - Rental (L)
base,2028,52.0239,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2028,51.51265211,Non-real estate rental and hiring services,Sector 12 - Rental (L)
base,2029,52.8784,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2029,52.28625432,Non-real estate rental and hiring services,Sector 12 - Rental (L)
base,2030,53.731,Non-real estate rental and hiring services,Sector 12 - Rental (L)
zero,2030,53.0542,Non-real estate rental and hiring services,Sector 12 - Rental (L)
base,2023,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2023,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
base,2024,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2024,NA,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
base,2025,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2025,NA,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
base,2026,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2026,NA,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
base,2027,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2027,NA,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
base,2028,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2028,NA,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
base,2029,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2029,NA,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
base,2030,0,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
zero,2030,NA,Ownership of Dwellings,Sector 20 - Ownership of dwellings (T)
base,2023,151.935,Real estate business services,Sector 13 - Professional services (M)
zero,2023,151.935,Real estate business services,Sector 13 - Professional services (M)
base,2024,157.3448,Real estate business services,Sector 13 - Professional services (M)
zero,2024,158.5693641,Real estate business services,Sector 13 - Professional services (M)
base,2025,163.2329,Real estate business services,Sector 13 - Professional services (M)
zero,2025,161.739302,Real estate business services,Sector 13 - Professional services (M)
base,2026,166.1666,Real estate business services,Sector 13 - Professional services (M)
zero,2026,164.7060879,Real estate business services,Sector 13 - Professional services (M)
base,2027,168.8948,Real estate business services,Sector 13 - Professional services (M)
zero,2027,167.6357479,Real estate business services,Sector 13 - Professional services (M)
base,2028,171.6109,Real estate business services,Sector 13 - Professional services (M)
zero,2028,170.5303629,Real estate business services,Sector 13 - Professional services (M)
base,2029,174.3132,Real estate business services,Sector 13 - Professional services (M)
zero,2029,173.3882899,Real estate business services,Sector 13 - Professional services (M)
base,2030,176.9947,Real estate business services,Sector 13 - Professional services (M)
zero,2030,176.2184,Real estate business services,Sector 13 - Professional services (M)
base,2023,124.6706,Legal services,Sector 13 - Professional services (M)
zero,2023,124.6706,Legal services,Sector 13 - Professional services (M)
base,2024,128.3436,Legal services,Sector 13 - Professional services (M)
zero,2024,128.2304505,Legal services,Sector 13 - Professional services (M)
base,2025,131.6381,Legal services,Sector 13 - Professional services (M)
zero,2025,131.3999479,Legal services,Sector 13 - Professional services (M)
base,2026,134.6301,Legal services,Sector 13 - Professional services (M)
zero,2026,134.569341,Legal services,Sector 13 - Professional services (M)
base,2027,137.605,Legal services,Sector 13 - Professional services (M)
zero,2027,137.7449848,Legal services,Sector 13 - Professional services (M)
base,2028,140.5989,Legal services,Sector 13 - Professional services (M)
zero,2028,140.9292753,Legal services,Sector 13 - Professional services (M)
base,2029,143.614,Legal services,Sector 13 - Professional services (M)
zero,2029,144.1186706,Legal services,Sector 13 - Professional services (M)
base,2030,146.6441,Legal services,Sector 13 - Professional services (M)
zero,2030,147.3164,Legal services,Sector 13 - Professional services (M)
base,2023,886.708,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2023,886.708,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
base,2024,921.4567,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2024,923.4487657,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
base,2025,954.6505,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2025,947.6788037,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
base,2026,977.0399,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2026,970.8973463,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
base,2027,998.3604,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2027,994.2184118,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
base,2028,1019.8648,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2028,1017.569001,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
base,2029,1041.4813,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2029,1040.94241,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
base,2030,1063.1813,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
zero,2030,1064.37,"Professional, Scientific and technical services",Sector 13 - Professional services (M)
base,2023,463.2389,Other business services,Sector 14 - Administrative services (N)
zero,2023,463.2389,Other business services,Sector 14 - Administrative services (N)
base,2024,473.3856,Other business services,Sector 14 - Administrative services (N)
zero,2024,473.5105975,Other business services,Sector 14 - Administrative services (N)
base,2025,483.4885,Other business services,Sector 14 - Administrative services (N)
zero,2025,484.0486044,Other business services,Sector 14 - Administrative services (N)
base,2026,494.7983,Other business services,Sector 14 - Administrative services (N)
zero,2026,494.8127615,Other business services,Sector 14 - Administrative services (N)
base,2027,506.3281,Other business services,Sector 14 - Administrative services (N)
zero,2027,505.6626039,Other business services,Sector 14 - Administrative services (N)
base,2028,517.9845,Other business services,Sector 14 - Administrative services (N)
zero,2028,516.6109013,Other business services,Sector 14 - Administrative services (N)
base,2029,529.7838,Other business services,Sector 14 - Administrative services (N)
zero,2029,527.6443289,Other business services,Sector 14 - Administrative services (N)
base,2030,541.6978,Other business services,Sector 14 - Administrative services (N)
zero,2030,538.7652,Other business services,Sector 14 - Administrative services (N)
base,2023,914.6993,Public administration,Sector 15 - Public administration and safety (O)
zero,2023,914.6993,Public administration,Sector 15 - Public administration and safety (O)
base,2024,920.775,Public administration,Sector 15 - Public administration and safety (O)
zero,2024,892.8423083,Public administration,Sector 15 - Public administration and safety (O)
base,2025,895.7113,Public administration,Sector 15 - Public administration and safety (O)
zero,2025,902.8710278,Public administration,Sector 15 - Public administration and safety (O)
base,2026,907.5287,Public administration,Sector 15 - Public administration and safety (O)
zero,2026,913.7366457,Public administration,Sector 15 - Public administration and safety (O)
base,2027,920.1156,Public administration,Sector 15 - Public administration and safety (O)
zero,2027,924.6280396,Public administration,Sector 15 - Public administration and safety (O)
base,2028,932.8055,Public administration,Sector 15 - Public administration and safety (O)
zero,2028,935.592596,Public administration,Sector 15 - Public administration and safety (O)
base,2029,945.625,Public administration,Sector 15 - Public administration and safety (O)
zero,2029,946.5588013,Public administration,Sector 15 - Public administration and safety (O)
base,2030,958.5025,Public administration,Sector 15 - Public administration and safety (O)
zero,2030,957.506,Public administration,Sector 15 - Public administration and safety (O)
base,2023,39.5234,Defence services,Sector 15 - Public administration and safety (O)
zero,2023,39.5234,Defence services,Sector 15 - Public administration and safety (O)
base,2024,39.3322,Defence services,Sector 15 - Public administration and safety (O)
zero,2024,39.73925661,Defence services,Sector 15 - Public administration and safety (O)
base,2025,36.9827,Defence services,Sector 15 - Public administration and safety (O)
zero,2025,39.69458961,Defence services,Sector 15 - Public administration and safety (O)
base,2026,37.4587,Defence services,Sector 15 - Public administration and safety (O)
zero,2026,39.6497747,Defence services,Sector 15 - Public administration and safety (O)
base,2027,37.9242,Defence services,Sector 15 - Public administration and safety (O)
zero,2027,39.60490434,Defence services,Sector 15 - Public administration and safety (O)
base,2028,38.3951,Defence services,Sector 15 - Public administration and safety (O)
zero,2028,39.56022809,Defence services,Sector 15 - Public administration and safety (O)
base,2029,38.8668,Defence services,Sector 15 - Public administration and safety (O)
zero,2029,39.51583841,Defence services,Sector 15 - Public administration and safety (O)
base,2030,39.3372,Defence services,Sector 15 - Public administration and safety (O)
zero,2030,39.4718,Defence services,Sector 15 - Public administration and safety (O)
base,2023,59.403,Pre-school education services,Sector 16 - Education and training (P)
zero,2023,59.403,Pre-school education services,Sector 16 - Education and training (P)
base,2024,60.1282,Pre-school education services,Sector 16 - Education and training (P)
zero,2024,60.25402156,Pre-school education services,Sector 16 - Education and training (P)
base,2025,61.0035,Pre-school education services,Sector 16 - Education and training (P)
zero,2025,61.56706318,Pre-school education services,Sector 16 - Education and training (P)
base,2026,62.1843,Pre-school education services,Sector 16 - Education and training (P)
zero,2026,62.9267376,Pre-school education services,Sector 16 - Education and training (P)
base,2027,63.3925,Pre-school education services,Sector 16 - Education and training (P)
zero,2027,64.29341232,Pre-school education services,Sector 16 - Education and training (P)
base,2028,64.6131,Pre-school education services,Sector 16 - Education and training (P)
zero,2028,65.66988747,Pre-school education services,Sector 16 - Education and training (P)
base,2029,65.8446,Pre-school education services,Sector 16 - Education and training (P)
zero,2029,67.05207055,Pre-school education services,Sector 16 - Education and training (P)
base,2030,67.0823,Pre-school education services,Sector 16 - Education and training (P)
zero,2030,68.4391,Pre-school education services,Sector 16 - Education and training (P)
base,2023,403.0819,Primary school education services,Sector 16 - Education and training (P)
zero,2023,403.0819,Primary school education services,Sector 16 - Education and training (P)
base,2024,404.5824,Primary school education services,Sector 16 - Education and training (P)
zero,2024,397.7290626,Primary school education services,Sector 16 - Education and training (P)
base,2025,400.1586,Primary school education services,Sector 16 - Education and training (P)
zero,2025,402.1776013,Primary school education services,Sector 16 - Education and training (P)
base,2026,404.2753,Primary school education services,Sector 16 - Education and training (P)
zero,2026,407.2506893,Primary school education services,Sector 16 - Education and training (P)
base,2027,408.898,Primary school education services,Sector 16 - Education and training (P)
zero,2027,412.3081823,Primary school education services,Sector 16 - Education and training (P)
base,2028,413.5241,Primary school education services,Sector 16 - Education and training (P)
zero,2028,417.3950495,Primary school education services,Sector 16 - Education and training (P)
base,2029,418.1894,Primary school education services,Sector 16 - Education and training (P)
zero,2029,422.4831985,Primary school education services,Sector 16 - Education and training (P)
base,2030,422.8657,Primary school education services,Sector 16 - Education and training (P)
zero,2030,427.5612,Primary school education services,Sector 16 - Education and training (P)
base,2023,202.0335,Secondary school education services,Sector 16 - Education and training (P)
zero,2023,202.0335,Secondary school education services,Sector 16 - Education and training (P)
base,2024,202.9949,Secondary school education services,Sector 16 - Education and training (P)
zero,2024,199.3822,Secondary school education services,Sector 16 - Education and training (P)
base,2025,200.7742,Secondary school education services,Sector 16 - Education and training (P)
zero,2025,201.6551388,Secondary school education services,Sector 16 - Education and training (P)
base,2026,202.8838,Secondary school education services,Sector 16 - Education and training (P)
zero,2026,204.1664591,Secondary school education services,Sector 16 - Education and training (P)
base,2027,205.1779,Secondary school education services,Sector 16 - Education and training (P)
zero,2027,206.6769264,Secondary school education services,Sector 16 - Education and training (P)
base,2028,207.4797,Secondary school education services,Sector 16 - Education and training (P)
zero,2028,209.1995473,Secondary school education services,Sector 16 - Education and training (P)
base,2029,209.7987,Secondary school education services,Sector 16 - Education and training (P)
zero,2029,211.7212088,Secondary school education services,Sector 16 - Education and training (P)
base,2030,212.1219,Secondary school education services,Sector 16 - Education and training (P)
zero,2030,214.2369,Secondary school education services,Sector 16 - Education and training (P)
base,2023,297.9406,Technical education services,Sector 16 - Education and training (P)
zero,2023,297.9406,Technical education services,Sector 16 - Education and training (P)
base,2024,302.3932,Technical education services,Sector 16 - Education and training (P)
zero,2024,305.054492,Technical education services,Sector 16 - Education and training (P)
base,2025,309.0474,Technical education services,Sector 16 - Education and training (P)
zero,2025,309.7950614,Technical education services,Sector 16 - Education and training (P)
base,2026,313.0812,Technical education services,Sector 16 - Education and training (P)
zero,2026,314.2608468,Technical education services,Sector 16 - Education and training (P)
base,2027,316.8295,Technical education services,Sector 16 - Education and training (P)
zero,2027,318.7685892,Technical education services,Sector 16 - Education and training (P)
base,2028,320.6206,Technical education services,Sector 16 - Education and training (P)
zero,2028,323.267046,Technical education services,Sector 16 - Education and training (P)
base,2029,324.41,Technical education services,Sector 16 - Education and training (P)
zero,2029,327.7472756,Technical education services,Sector 16 - Education and training (P)
base,2030,328.1884,Technical education services,Sector 16 - Education and training (P)
zero,2030,332.2118,Technical education services,Sector 16 - Education and training (P)
base,2023,209.163,Tertiary education services,Sector 16 - Education and training (P)
zero,2023,209.163,Tertiary education services,Sector 16 - Education and training (P)
base,2024,212.2394,Tertiary education services,Sector 16 - Education and training (P)
zero,2024,213.6208493,Tertiary education services,Sector 16 - Education and training (P)
base,2025,216.3967,Tertiary education services,Sector 16 - Education and training (P)
zero,2025,216.9095824,Tertiary education services,Sector 16 - Education and training (P)
base,2026,219.1772,Tertiary education services,Sector 16 - Education and training (P)
zero,2026,219.8997666,Tertiary education services,Sector 16 - Education and training (P)
base,2027,221.6668,Tertiary education services,Sector 16 - Education and training (P)
zero,2027,222.9283145,Tertiary education services,Sector 16 - Education and training (P)
base,2028,224.1916,Tertiary education services,Sector 16 - Education and training (P)
zero,2028,225.9441508,Tertiary education services,Sector 16 - Education and training (P)
base,2029,226.7085,Tertiary education services,Sector 16 - Education and training (P)
zero,2029,228.9437255,Tertiary education services,Sector 16 - Education and training (P)
base,2030,229.2133,Tertiary education services,Sector 16 - Education and training (P)
zero,2030,231.9291,Tertiary education services,Sector 16 - Education and training (P)
base,2023,1075.3574,Health care services,Sector 17 - Health care and social assistance (Q)
zero,2023,1075.3574,Health care services,Sector 17 - Health care and social assistance (Q)
base,2024,1082.3275,Health care services,Sector 17 - Health care and social assistance (Q)
zero,2024,1063.763528,Health care services,Sector 17 - Health care and social assistance (Q)
base,2025,1072.2525,Health care services,Sector 17 - Health care and social assistance (Q)
zero,2025,1079.489679,Health care services,Sector 17 - Health care and social assistance (Q)
base,2026,1087.2322,Health care services,Sector 17 - Health care and social assistance (Q)
zero,2026,1096.518005,Health care services,Sector 17 - Health care and social assistance (Q)
base,2027,1103.2202,Health care services,Sector 17 - Health care and social assistance (Q)
zero,2027,1113.649986,Health care services,Sector 17 - Health care and social assistance (Q)
base,2028,1119.3746,Health care services,Sector 17 - Health care and social assistance (Q)
zero,2028,1130.949195,Health care services,Sector 17 - Health care and social assistance (Q)
base,2029,1135.723,Health care services,Sector 17 - Health care and social assistance (Q)
zero,2029,1148.33753,Health care services,Sector 17 - Health care and social assistance (Q)
base,2030,1152.1814,Health care services,Sector 17 - Health care and social assistance (Q)
zero,2030,1165.7847,Health care services,Sector 17 - Health care and social assistance (Q)
base,2023,272.9276,Residential care services,Sector 17 - Health care and social assistance (Q)
zero,2023,272.9276,Residential care services,Sector 17 - Health care and social assistance (Q)
base,2024,275.3016,Residential care services,Sector 17 - Health care and social assistance (Q)
zero,2024,270.1991525,Residential care services,Sector 17 - Health care and social assistance (Q)
base,2025,272.8286,Residential care services,Sector 17 - Health care and social assistance (Q)
zero,2025,274.4375859,Residential care services,Sector 17 - Health care and social assistance (Q)
base,2026,276.9085,Residential care services,Sector 17 - Health care and social assistance (Q)
zero,2026,279.0391999,Residential care services,Sector 17 - Health care and social assistance (Q)
base,2027,281.2824,Residential care services,Sector 17 - Health care and social assistance (Q)
zero,2027,283.6494902,Residential care services,Sector 17 - Health care and social assistance (Q)
base,2028,285.6826,Residential care services,Sector 17 - Health care and social assistance (Q)
zero,2028,288.2952003,Residential care services,Sector 17 - Health care and social assistance (Q)
base,2029,290.1263,Residential care services,Sector 17 - Health care and social assistance (Q)
zero,2029,292.9575485,Residential care services,Sector 17 - Health care and social assistance (Q)
base,2030,294.5932,Residential care services,Sector 17 - Health care and social assistance (Q)
zero,2030,297.6299,Residential care services,Sector 17 - Health care and social assistance (Q)
base,2023,168.835,Child care services,Sector 17 - Health care and social assistance (Q)
zero,2023,168.835,Child care services,Sector 17 - Health care and social assistance (Q)
base,2024,170.1793,Child care services,Sector 17 - Health care and social assistance (Q)
zero,2024,172.0741325,Child care services,Sector 17 - Health care and social assistance (Q)
base,2025,173.3433,Child care services,Sector 17 - Health care and social assistance (Q)
zero,2025,174.8309748,Child care services,Sector 17 - Health care and social assistance (Q)
base,2026,175.6401,Child care services,Sector 17 - Health care and social assistance (Q)
